searge,name,side,desc
func_147407_a,setBase64EncodedIconData,0,
func_147409_e,getBase64EncodedIconData,0,
func_147413_a,set,0,
func_147414_b,saveSingleServer,0,
func_147442_i,setThunderStrength,0,
func_147447_a,rayTraceBlocks,2,
func_147448_a,addTileEntities,2,
func_147456_g,updateBlocks,2,
func_147457_a,markTileEntityForRemoval,2,
func_147458_c,markBlockRangeForRenderUpdate,2,
func_147467_a,playMoodSoundAndCheckLight,0,
func_147470_e,isFlammableWithin,2,
func_147485_a,fireBlockEvent,2,
func_147488_Z,sendQueuedBlockEvents,2,
func_147497_a,setRendererDispatcher,0,
func_147498_b,getFontRenderer,0,
func_147499_a,bindTexture,0,
func_147517_a,renderMob,0,
func_147525_a,getBuffer,0,
func_147543_a,setWorld,0,
func_147546_a,getRenderer,0,
func_147547_b,getRenderer,0,
func_147548_a,getFontRenderer,0,
func_147549_a,render,0,
func_147585_a,markBlockRangeForRenderUpdate,2,
func_147604_a,setFramebufferColor,0,
func_147605_b,createFramebuffer,0,
func_147606_d,unbindFramebufferTexture,0,
func_147607_a,setFramebufferFilter,0,
func_147608_a,deleteFramebuffer,0,
func_147609_e,unbindFramebuffer,0,
func_147610_a,bindFramebuffer,0,
func_147611_b,checkFramebufferComplete,0,
func_147612_c,bindFramebufferTexture,0,
func_147613_a,createBindFramebuffer,0,
func_147614_f,framebufferClear,0,
func_147615_c,framebufferRender,0,
func_147631_c,deleteGlTexture,0,
func_147633_a,setMipmapLevels,0,
func_147640_e,checkTextureUploaded,0,
func_147641_a,setBufferedImage,0,
func_147645_c,deleteTexture,0,
func_147647_b,bidiReorder,0,
func_147649_g,getXPosF,0,
func_147650_b,getSoundLocation,0,
func_147651_i,getZPosF,0,
func_147652_d,getRepeatDelay,0,
func_147653_e,getVolume,0,
func_147654_h,getYPosF,0,
func_147655_f,getPitch,0,
func_147656_j,getAttenuationType,0,
func_147657_c,canRepeat,0,
func_147667_k,isDonePlaying,0,
func_147681_a,playDelayedSound,0,
func_147682_a,playSound,0,
func_147683_b,stopSound,0,
func_147685_d,unloadSounds,0,
func_147687_e,resumeSounds,0,
func_147689_b,pauseSounds,0,
func_147690_c,stopSounds,0,
func_147691_a,setListener,0,
func_147692_c,isSoundPlaying,0,
func_147693_a,loadSoundResource,0,
func_147701_i,getMapItemRenderer,0,
func_147702_a,isShaderActive,0,
func_147704_a,updateShaderGroupSize,0,
func_147706_e,getShaderGroup,0,
func_147778_a,getAoBrightness,0,
func_147906_a,renderLivingLabel,0,
func_147942_a,deleteTexture,0,
func_147943_a,blendColors,0,
func_147944_a,blendColorComponent,0,
func_147947_a,uploadTextureSub,0,
func_147949_a,generateMipmapData,0,
func_147951_b,setTextureBlurred,0,
func_147953_a,processPixelValues,0,
func_147954_b,setTextureBlurMipmap,0,
func_147955_a,uploadTextureMipmap,0,
func_147962_a,getFrameTextureData,0,
func_147963_d,generateMipmaps,0,
func_147965_a,getFrameTextureData,0,
func_147969_b,getMipmapDimension,0,
func_147984_b,getShaderUniformOrDefault,0,
func_147985_d,markDirty,0,
func_147986_h,getProgram,0,
func_147987_b,parseUniform,0,
func_147988_a,deleteShader,0,
func_147989_e,getVertexShaderLoader,0,
func_147990_i,setupUniforms,0,
func_147991_a,getShaderUniform,0,
func_147992_a,addSamplerTexture,0,
func_147993_b,endShader,0,
func_147994_f,getFragmentShaderLoader,0,
func_147995_c,useShader,0,
func_147996_a,parseSampler,0,
func_148017_a,getFramebuffer,0,
func_148018_a,render,0,
func_148020_a,addFramebuffer,0,
func_148021_a,deleteShaderGroup,0,
func_148022_b,getShaderGroupName,0,
func_148023_a,addShader,0,
func_148024_c,resetProjectionMatrix,0,
func_148026_a,createBindFramebuffers,0,
func_148027_a,initTarget,0,
func_148028_c,initUniform,0,
func_148040_d,preRender,0,
func_148041_a,addAuxFramebuffer,0,
func_148042_a,render,0,
func_148043_c,getShaderManager,0,
func_148044_b,deleteShader,0,
func_148045_a,setProjectionMatrix,0,
func_148054_b,deleteShader,0,
func_148055_a,getShaderFilename,0,
func_148056_a,attachShader,0,
func_148057_a,loadShader,0,
func_148062_a,getShaderName,0,
func_148063_b,getShaderExtension,0,
func_148064_d,getLoadedShaders,0,
func_148065_c,getShaderMode,0,
func_148074_b,getStaticShaderLinkHelper,0,
func_148075_b,linkProgram,0,
func_148076_a,setNewStaticShaderLinkHelper,0,
func_148077_a,deleteShader,0,
func_148078_c,createProgram,0,
func_148081_a,set,0,
func_148082_k,uploadFloatMatrix,0,
func_148083_a,set,0,
func_148084_b,setUniformLocation,0,
func_148085_a,parseType,0,
func_148086_a,getShaderName,0,
func_148087_a,set,0,
func_148088_a,set,0,
func_148089_j,uploadFloat,0,
func_148090_a,set,0,
func_148091_i,uploadInt,0,
func_148092_b,setSafe,0,
func_148093_b,upload,0,
func_148094_a,set,0,
func_148095_a,set,0,
func_148096_h,markDirty,0,
func_148097_a,set,0,
func_148107_b,stringToBlendFactor,0,
func_148108_a,stringToBlendFunction,0,
func_148109_a,apply,0,
func_148110_a,parseBlendNode,0,
func_148111_b,isOpaque,0,
func_148121_k,bindAmountScrolled,0,
func_148122_a,setDimensions,0,
func_148123_a,drawBackground,0,
func_148124_c,getSlotIndexFromScreenCoords,0,
func_148125_i,getEnabled,0,
func_148127_b,getSize,0,
func_148128_a,drawScreen,0,
func_148129_a,drawListHeader,0,
func_148131_a,isSelected,0,
func_148132_a,clickedHeader,0,
func_148133_a,setHasListHeader,0,
func_148134_d,registerScrollButtons,0,
func_148135_f,getMaxScroll,0,
func_148136_c,overlayBackground,0,
func_148137_d,getScrollBarX,0,
func_148138_e,getContentHeight,0,
func_148139_c,getListWidth,0,
func_148140_g,setSlotXBoundsFromLeft,0,
func_148141_e,isMouseYWithinSlotBounds,0,
func_148142_b,renderDecorations,0,
func_148143_b,setEnabled,0,
func_148144_a,elementClicked,0,
func_148145_f,scrollBy,0,
func_148146_j,getSlotHeight,0,
func_148147_a,actionPerformed,0,
func_148148_g,getAmountScrolled,0,
func_148171_c,blitSlotIcon,0,
func_148173_e,blitSlotBg,0,
func_148179_a,mouseClicked,0,
func_148180_b,getListEntry,0,
func_148181_b,mouseReleased,0,
func_148182_a,createButton,0,
func_148192_c,setSelectedSlotIndex,0,
func_148193_k,getSelected,0,
func_148194_a,updateNetworkServers,0,
func_148195_a,updateOnlineServers,0,
func_148201_l,getList,0,
func_148202_k,getListHeader,0,
func_148209_a,renderStat,0,
func_148210_b,getHeaderDescriptionId,0,
func_148211_c,getSlotStat,0,
func_148212_h,sortByColumn,0,
func_148213_a,renderMouseHoverToolTip,0,
func_148224_c,drawItemBackground,0,
func_148225_a,drawItem,0,
func_148226_e,drawItemBackground,0,
func_148236_a,updateMapTexture,0,
func_148237_a,render,0,
func_148246_a,updateMapTexture,0,
func_148248_b,getMapRendererInstance,0,
func_148249_a,clearLoadedMaps,0,
func_148250_a,renderMap,0,
func_148254_d,getToken,0,
func_148255_b,getPlayerID,0,
func_148256_e,getProfile,0,
func_148259_a,saveScreenshot,0,
func_148260_a,saveScreenshot,0,
func_148262_d,denormalizeValue,0,
func_148263_a,setValueMax,0,
func_148264_f,snapToStep,0,
func_148266_c,normalizeValue,0,
func_148267_f,getValueMax,0,
func_148268_e,snapToStepClamp,0,
func_148277_b,mouseReleased,0,
func_148278_a,mousePressed,0,
func_148296_a,getServerData,0,
func_148297_b,prepareServerIcon,0,
func_148307_h,canMoveDown,0,
func_148308_f,canMoveLeft,0,
func_148309_e,canMoveRight,0,
func_148310_d,showHoverOverlay,0,
func_148311_a,getResourcePackDescription,0,
func_148312_b,getResourcePackName,0,
func_148313_c,bindResourcePackIcon,0,
func_148314_g,canMoveUp,0,
func_148318_i,getResourcePackEntry,0,
func_148328_e,canScroll,0,
func_148329_a,scrollTo,0,
func_148334_a,generateNewRandomName,0,
func_148335_a,reseedRandomGenerator,0,
func_148527_a,setRepositories,0,
func_148529_f,clearResourcePack,0,
func_148530_e,getServerResourcePack,0,
func_148537_a,sendPacketToAllPlayersInDimension,2,
func_148539_a,sendMessage,2,
func_148540_a,sendPacketToAllPlayers,2,
func_148542_a,allowUserToConnect,2,
func_148543_a,sendToAllNearExcept,2,
func_148544_a,sendMessage,2,
func_148545_a,createPlayerForUser,2,
func_148574_b,canReplaceExisting,0,
func_148586_a,getTypeInt,0,
func_148596_a,reloadSoundSystem,0,
func_148597_a,isSoundPlaying,0,
func_148599_a,playDelayedSound,0,
func_148602_b,stopSound,0,
func_148604_f,resumeAllSounds,0,
func_148605_d,updateAllSounds,0,
func_148608_i,loadSoundSystem,0,
func_148610_e,pauseAllSounds,0,
func_148611_c,playSound,0,
func_148612_a,getURLForSoundResource,0,
func_148613_b,unloadSoundSystem,0,
func_148614_c,stopAllSounds,0,
func_148615_a,setListener,0,
func_148633_c,getMaxDelay,0,
func_148634_b,getMinDelay,0,
func_148720_g,cloneEntry,0,
func_148721_a,getWeight,0,
func_148740_a,createUnderlyingMap,2,
func_148741_d,containsKey,2,
func_148742_b,getKeys,2,
func_148745_a,getByValue,2,
func_148746_a,put,2,
func_148747_b,get,2,
func_148754_a,getObjectById,2,
func_148757_b,getIDForObject,2,
func_148763_c,clearMap,0,
func_148821_a,glBlendFunc,0,
func_148822_b,isFramebufferEnabled,0,
func_148833_a,processPacket,2,
func_148837_a,readPacketData,2,
func_148840_b,writePacketData,2,
func_148845_c,getBreakerId,0,
func_148846_g,getProgress,0,
func_148853_f,getTileEntityType,0,
func_148857_g,getNbtCompound,0,
func_148864_h,getData2,0,
func_148868_c,getBlockType,0,
func_148869_g,getData1,0,
func_148888_e,wasAccepted,0,
func_148889_c,getWindowId,0,
func_148890_d,getActionNumber,0,
func_148897_h,getEntityId,0,
func_148898_f,getSlotCount,0,
func_148900_g,hasSlots,0,
func_148901_c,getWindowId,0,
func_148902_e,getGuiId,0,
func_148910_d,getItemStacks,0,
func_148911_c,getWindowId,0,
func_148915_c,getChatComponent,0,
func_148916_d,isSystem,2,
func_148928_d,getY,0,
func_148930_g,getPitch,0,
func_148931_f,getYaw,0,
func_148932_c,getX,0,
func_148933_e,getZ,0,
func_148941_i,getYaw,0,
func_148943_d,getEntityID,0,
func_148944_c,getDataManagerEntries,0,
func_148945_j,getPitch,0,
func_148961_h,getTitle,0,
func_148965_c,getEntityID,0,
func_148974_c,getStatisticMap,0,
func_148977_d,getAnimationType,0,
func_148978_c,getEntityID,0,
func_148985_c,getEntityID,0,
func_148986_g,getXPValue,0,
func_148993_l,getType,0,
func_148999_i,getSpeedZ,0,
func_149000_e,setSpeedY,2,
func_149001_c,getEntityID,0,
func_149002_g,setData,0,
func_149003_d,setSpeedX,2,
func_149004_h,getSpeedY,0,
func_149006_k,getYaw,0,
func_149007_f,setSpeedZ,2,
func_149008_j,getPitch,0,
func_149009_m,getData,0,
func_149010_g,getSpeedX,0,
func_149024_d,getEntityID,0,
func_149025_e,getEntityType,0,
func_149026_i,getVelocityX,0,
func_149027_c,getDataManagerEntries,0,
func_149028_l,getYaw,0,
func_149030_m,getPitch,0,
func_149031_k,getVelocityZ,0,
func_149032_n,getHeadPitch,0,
func_149033_j,getVelocityY,0,
func_149052_c,getEntityId,0,
func_149053_g,getType,0,
func_149060_h,isRotating,0,
func_149063_g,getPitch,0,
func_149065_a,getEntity,0,
func_149066_f,getYaw,0,
func_149080_f,getWorldType,0,
func_149081_d,getDifficulty,0,
func_149082_c,getDimensionID,0,
func_149083_e,getGameType,0,
func_149091_a,getPlayer,0,
func_149098_c,getEntityIDs,0,
func_149101_g,getFlySpeed,0,
func_149102_b,setFlying,2,
func_149103_f,isCreativeMode,2,
func_149104_a,setFlySpeed,2,
func_149105_e,isAllowFlying,2,
func_149106_d,isFlying,2,
func_149107_h,getWalkSpeed,0,
func_149108_a,setInvulnerable,2,
func_149109_c,setAllowFlying,2,
func_149110_b,setWalkSpeed,2,
func_149111_d,setCreativeMode,2,
func_149112_c,isInvulnerable,2,
func_149134_c,getId,0,
func_149137_d,getValue,0,
func_149138_c,getGameState,0,
func_149143_g,getY,0,
func_149144_d,getMotionY,0,
func_149145_h,getZ,0,
func_149146_i,getStrength,0,
func_149147_e,getMotionZ,0,
func_149148_f,getX,0,
func_149149_c,getMotionX,0,
func_149150_j,getAffectedBlockPositions,0,
func_149160_c,getOpCode,0,
func_149161_a,getEntity,0,
func_149165_c,getReason,0,
func_149169_c,getChannelName,0,
func_149173_d,getSlot,0,
func_149174_e,getStack,0,
func_149175_c,getWindowId,0,
func_149180_e,getValue,0,
func_149181_d,getProperty,0,
func_149182_c,getWindowId,0,
func_149188_c,getMapId,0,
func_149192_g,getDifficulty,0,
func_149193_h,getMaxPlayers,0,
func_149194_f,getDimension,0,
func_149195_d,isHardcoreMode,0,
func_149196_i,getWorldType,0,
func_149197_c,getPlayerId,0,
func_149198_e,getGameType,0,
func_149207_d,getX,0,
func_149208_g,getVolume,0,
func_149209_h,getPitch,0,
func_149210_f,getZ,0,
func_149211_e,getY,0,
func_149220_d,getXCoordinate,0,
func_149221_g,getXOffset,0,
func_149222_k,getParticleCount,0,
func_149223_i,getZOffset,0,
func_149224_h,getYOffset,0,
func_149225_f,getZCoordinate,0,
func_149226_e,getYCoordinate,0,
func_149227_j,getParticleSpeed,0,
func_149241_e,getSoundData,0,
func_149242_d,getSoundType,0,
func_149244_c,isSoundServerwide,0,
func_149271_f,getChunkZ,0,
func_149273_e,getChunkX,0,
func_149274_i,isFullChunk,2,
func_149276_g,getExtractedSize,0,
func_149289_c,getClientTime,2,
func_149294_c,getResponse,0,
func_149299_b,getVerifyToken,2,
func_149300_a,getSecretKey,2,
func_149304_c,getProfile,2,
func_149306_d,getDisplayName,0,
func_149307_h,getAction,0,
func_149308_i,getFriendlyFlags,0,
func_149309_f,getSuffix,0,
func_149310_g,getPlayers,0,
func_149311_e,getPrefix,0,
func_149312_c,getName,0,
func_149321_d,getObjectiveName,0,
func_149323_e,getScoreValue,0,
func_149324_c,getPlayerName,0,
func_149330_d,getFoodLevel,0,
func_149331_e,getSaturationLevel,0,
func_149332_c,getHealth,0,
func_149337_d,getObjectiveValue,0,
func_149338_e,getAction,0,
func_149339_c,getObjectiveName,0,
func_149353_d,getEntityID,0,
func_149354_c,getCollectedItemEntityID,0,
func_149365_d,getWorldTime,0,
func_149366_c,getTotalWorldTime,0,
func_149370_d,getName,0,
func_149371_c,getPosition,0,
func_149375_d,getEntityId,0,
func_149376_c,getDataManagerEntries,0,
func_149380_c,getYaw,0,
func_149381_a,getEntity,0,
func_149385_c,getHeldItemHotbarIndex,0,
func_149389_d,getEntityID,0,
func_149390_c,getItemStack,0,
func_149395_e,getLevel,0,
func_149396_d,getTotalExperience,0,
func_149397_c,getExperienceBar,0,
func_149402_e,getVehicleEntityId,0,
func_149403_d,getEntityId,0,
func_149409_f,getMotionZ,0,
func_149410_e,getMotionY,0,
func_149411_d,getMotionX,0,
func_149412_c,getEntityID,0,
func_149419_c,getMessage,2,
func_149426_d,getEntityId,0,
func_149427_e,getEffectId,0,
func_149428_f,getAmplifier,0,
func_149429_c,isMaxDuration,0,
func_149435_c,getStatus,2,
func_149439_c,getMessage,2,
func_149441_d,getSnapshots,0,
func_149442_c,getEntityId,0,
func_149447_h,getPitch,0,
func_149450_g,getYaw,0,
func_149451_c,getEntityId,0,
func_149460_c,getKey,2,
func_149465_i,isOnGround,2,
func_149483_b,setFlying,2,
func_149484_f,isCreativeMode,2,
func_149485_a,setFlySpeed,2,
func_149486_e,isAllowFlying,2,
func_149488_d,isFlying,2,
func_149490_a,setInvulnerable,2,
func_149491_c,setAllowFlying,2,
func_149492_b,setWalkSpeed,2,
func_149493_d,setCreativeMode,2,
func_149494_c,isInvulnerable,2,
func_149512_e,getAuxData,2,
func_149520_f,isColorsEnabled,2,
func_149521_d,getModelPartFlags,2,
func_149523_e,getChatVisibility,2,
func_149524_c,getLang,2,
func_149532_c,getWindowId,2,
func_149533_d,getUid,2,
func_149537_d,getButton,2,
func_149539_c,getWindowId,2,
func_149543_e,getUsedButton,2,
func_149544_d,getSlotId,2,
func_149546_g,getClickedItem,2,
func_149547_f,getActionNumber,2,
func_149548_c,getWindowId,2,
func_149559_c,getChannelName,2,
func_149564_a,getEntityFromWorld,2,
func_149565_c,getAction,2,
func_149594_c,getRequestedState,2,
func_149595_d,getProtocolVersion,2,
func_149603_c,getReason,0,
func_149607_e,getVerifyToken,0,
func_149608_d,getPublicKey,0,
func_149609_c,getServerId,0,
func_149614_c,getSlotId,2,
func_149617_f,isSneaking,2,
func_149618_e,isJumping,2,
func_149620_c,getStrafeSpeed,2,
func_149625_d,getStack,2,
func_149627_c,getSlotId,2,
func_149630_c,getMatches,0,
func_149634_a,getBlockFromItem,2,
func_149637_q,isBlockNormalCube,2,
func_149638_a,getExplosionResistance,2,
func_149645_b,getRenderType,2,
func_149647_a,setCreativeTab,2,
func_149649_H,disableStats,2,
func_149652_G,getEnableStats,2,
func_149653_t,getTickRandomly,2,
func_149656_h,getPushReaction,2,
func_149659_a,canDropFromExplosion,2,
func_149662_c,isOpaqueCube,2,
func_149663_c,setTranslationKey,2,
func_149666_a,getSubBlocks,0,
func_149667_c,isAssociatedBlock,2,
func_149671_p,registerBlocks,2,
func_149672_a,setSoundType,2,
func_149675_a,setTickRandomly,2,
func_149679_a,quantityDroppedWithBonus,2,
func_149680_a,isEqualTo,2,
func_149682_b,getIdFromBlock,2,
func_149684_b,getBlockFromName,2,
func_149686_d,isFullCube,2,
func_149688_o,getMaterial,2,
func_149698_L,requiresUpdates,2,
func_149700_E,canSilkHarvest,2,
func_149703_v,isCollidable,2,
func_149708_J,getCreativeTab,0,
func_149710_n,getUseNeighborBrightness,2,
func_149711_c,setHardness,2,
func_149713_g,setLightOpacity,2,
func_149715_a,setLightLevel,2,
func_149716_u,hasTileEntity,2,
func_149717_k,getLightOpacity,2,
func_149721_r,isNormalCube,2,
func_149722_s,setBlockUnbreakable,2,
func_149729_e,getBlockById,2,
func_149730_j,isFullBlock,2,
func_149732_F,getLocalizedName,2,
func_149738_a,tickRate,2,
func_149739_a,getTranslationKey,2,
func_149740_M,hasComparatorInputOverride,2,
func_149744_f,canProvidePower,2,
func_149745_a,quantityDropped,2,
func_149750_m,getLightValue,2,
func_149751_l,isTranslucent,0,
func_149752_b,setResistance,2,
func_149801_b,getLiquidHeightPercent,2,
func_149829_a,onStartFalling,2,
func_149843_e,init,2,
func_149865_P,getCrop,2,
func_149866_i,getSeed,2,
func_149915_a,createNewTileEntity,2,
func_149917_c,isEnabled,2,
func_149939_a,getDispensePosition,2,
func_149940_a,getBehavior,2,
func_150002_b,getTranslationKey,2,
func_150122_b,setGraphicsLevel,0,
func_150206_m,createDeepCopy,2,
func_150209_a,setHoverEvent,2,
func_150210_i,getHoverEvent,2,
func_150215_a,getColor,2,
func_150217_b,setItalic,2,
func_150218_j,getFormattingCode,0,
func_150221_a,setParentStyle,2,
func_150223_b,getBold,2,
func_150224_n,getParent,2,
func_150225_c,setStrikethrough,2,
func_150227_a,setBold,2,
func_150228_d,setUnderlined,2,
func_150229_g,isEmpty,2,
func_150232_l,createShallowCopy,2,
func_150233_f,getObfuscated,2,
func_150234_e,getUnderlined,2,
func_150235_h,getClickEvent,2,
func_150236_d,getStrikethrough,2,
func_150237_e,setObfuscated,2,
func_150238_a,setColor,2,
func_150241_a,setClickEvent,2,
